customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
51373,2022-03-13,Male,48.0,Munster,Personal,True,False,4.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,False
92868,2021-03-25,Female,30.0,Munster,Personal,True,True,3.0,3.0,3.0,4.0,5.0,2.0,5.0,5.0,3.0,False
279009,2021-05-28,Male,18.0,Ulster,Business-Plus,True,False,2.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,False
241670,2021-09-24,Female,38.0,Leinster,Business,False,True,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,False
300463,2022-11-13,Female,61.0,Leinster,Personal,False,True,1.0,4.0,2.0,2.0,5.0,5.0,2.0,5.0,2.0,False
164385,2022-07-02,Male,50.0,Munster,Business,True,False,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,True
209682,2022-08-26,Unspecified,61.0,Leinster,Business,True,False,4.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,True
363975,2022-12-12,Female,56.0,Leinster,Personal,True,False,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,True
69216,2021-09-18,Female,56.0,Leinster,Personal,True,False,4.0,5.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,True
119163,2022-06-06,Male,91.0,Leinster,Business-Plus,True,False,3.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,4.0,False
288934,2021-04-04,Unspecified,86.0,Leinster,Personal,True,False,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,True
340584,2022-10-08,Female,49.0,Ulster,Business,True,True,2.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,False
362349,2022-09-30,Male,30.0,Connacht,Personal,True,False,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,False
26162,2021-04-11,Female,61.0,Leinster,Personal,True,True,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,False
105501,2021-11-25,Female,53.0,Connacht,Business,True,False,2.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,False
186676,2021-10-13,Female,30.0,Munster,Business,True,False,4.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,True
42669,2022-07-04,Unspecified,59.0,Munster,Personal,True,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,True
20882,2022-07-18,Male,30.0,Leinster,Business,True,False,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,False
270229,2022-10-15,Male,39.0,Leinster,Personal,True,False,3.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,False
286855,2021-01-19,Female,44.0,Connacht,Business,True,False,3.0,3.0,5.0,1.0,1.0,3.0,4.0,4.0,1.0,True
188918,2021-05-08,Female,25.0,Leinster,Personal,False,False,4.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,False
183709,2022-01-22,Male,51.0,Ulster,Personal,True,True,3.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,False
242125,2021-05-02,Female,68.0,Munster,Business,True,False,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,False
240627,2021-06-18,Female,33.0,Munster,Personal,True,False,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,False
159989,2021-03-05,Female,42.0,Leinster,Personal,True,True,4.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,False
43562,2022-08-20,Male,49.0,Munster,Business,True,False,1.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,True
180357,2022-09-14,Male,36.0,Leinster,Business,True,False,4.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,False
348490,2021-09-26,Female,43.0,Munster,Business,True,False,3.0,1.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,False
47003,2021-01-22,Female,31.0,Munster,Business,True,False,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,False
160037,2021-09-21,Male,44.0,Leinster,Business,False,False,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,True
85321,2021-07-07,Male,48.0,Leinster,Business,True,False,3.0,3.0,2.0,4.0,2.0,5.0,4.0,1.0,2.0,False
96046,2022-11-07,Unspecified,49.0,Connacht,Business,True,False,1.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,True
240566,2022-07-30,Unspecified,37.0,Munster,Personal,True,False,4.0,5.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,False
328232,2022-06-13,Female,58.0,Leinster,Business,True,False,5.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,True
45084,2021-01-20,Male,46.0,Leinster,Business,True,False,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,False
52101,2022-03-25,Female,67.0,Connacht,Business,False,False,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,True
178165,2021-03-03,Male,48.0,Leinster,Business,True,False,2.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,True
172305,2022-11-21,Male,51.0,Leinster,Business,False,False,2.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,True
189161,2021-07-23,Female,32.0,Ulster,Business,True,False,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,True
170110,2021-12-08,Male,58.0,Leinster,Business,True,False,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,True
250546,2021-02-15,Female,45.0,Munster,Business,True,False,5.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,3.0,False
162287,2021-09-17,Male,43.0,Leinster,Business,True,False,4.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,True
378064,2022-09-26,Male,43.0,Leinster,Business,True,False,2.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,True
352983,2021-03-03,Female,52.0,Leinster,Business-Plus,False,True,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,False
302181,2021-01-19,Male,48.0,Leinster,Business,True,True,3.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,False
252853,2021-04-08,Female,32.0,Leinster,Business,True,False,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,False
35977,2021-01-30,Female,62.0,Leinster,Business,True,False,2.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,True
184867,2021-09-02,Male,69.0,Leinster,Business,True,False,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,False
130306,2021-04-19,Female,55.0,Leinster,Business,True,False,1.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,True
163690,2022-10-05,Female,67.0,Munster,Personal,True,True,3.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,False
105611,2021-09-25,Unspecified,64.0,Munster,Business-Plus,False,True,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,False
50359,2022-05-09,Male,63.0,Ulster,Business,False,False,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,False
346284,2021-09-02,Male,56.0,Munster,Personal,True,False,3.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,False
176576,2022-06-13,Male,33.0,Leinster,Personal,True,False,5.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,True
341440,2021-07-01,Male,41.0,Leinster,Business-Plus,False,False,2.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,True
194609,2022-09-19,Unspecified,64.0,Connacht,Personal,True,True,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False
230221,2022-05-21,Female,40.0,Connacht,Business,True,False,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,False
347128,2021-06-02,Female,32.0,Leinster,Business,True,False,4.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,False
86732,2022-12-12,Female,46.0,Munster,Business,True,False,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,True
335780,2022-08-14,Male,28.0,Munster,Personal,True,True,2.0,2.0,2.0,4.0,5.0,3.0,1.0,2.0,5.0,False
275947,2022-08-05,Unspecified,22.0,Leinster,Personal,True,True,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,False
149760,2021-04-27,Male,70.0,Leinster,Personal,True,True,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,False
98238,2021-03-29,Female,46.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,True
369107,2022-10-18,Male,41.0,Munster,Personal,True,False,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,False
99100,2021-05-27,Unspecified,32.0,Connacht,Personal,True,False,3.0,3.0,2.0,5.0,5.0,1.0,4.0,1.0,4.0,False
300230,2021-03-24,Unspecified,27.0,Leinster,Personal,True,True,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,False
70109,2022-10-22,Female,37.0,Munster,Business,False,False,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,False
350121,2021-10-20,Male,38.0,Leinster,Business,True,False,3.0,1.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,False
211597,2022-09-04,Female,58.0,Ulster,Personal,True,True,3.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,False
348296,2021-08-13,Female,42.0,Munster,Personal,True,True,4.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,True
320964,2021-04-06,Male,46.0,Leinster,Business,True,False,5.0,5.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,True
266929,2022-06-14,Unspecified,21.0,Leinster,Business,True,False,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,False
269646,2021-06-16,Male,57.0,Connacht,Business,True,False,1.0,1.0,4.0,5.0,5.0,2.0,5.0,5.0,3.0,True
249013,2022-05-20,Female,46.0,Leinster,Business,True,False,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,True
274983,2021-03-25,Male,41.0,Leinster,Personal,True,True,1.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,False
51351,2021-01-14,Male,56.0,Munster,Personal,False,False,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,False
365683,2022-05-21,Female,37.0,Connacht,Personal,True,False,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,False
345115,2022-07-25,Female,32.0,Leinster,Business,True,False,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,True
343367,2022-02-27,Female,80.0,Leinster,Business,True,False,2.0,2.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,True
351507,2021-05-09,Female,52.0,Ulster,Business,True,False,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,True
52844,2021-12-06,Male,59.0,Munster,Business,True,False,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,True
246129,2022-09-16,Male,49.0,Leinster,Personal,False,True,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,False
127551,2021-06-02,Female,48.0,Munster,Personal,False,False,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,True
336919,2021-12-16,Female,42.0,Leinster,Business,True,False,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,False
331396,2022-02-08,Female,48.0,Connacht,Business-Plus,True,False,3.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,False
24295,2021-06-13,Male,34.0,Munster,Personal,False,True,3.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,False
293487,2021-11-30,Unspecified,53.0,Leinster,Personal,True,False,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,True
187369,2022-09-05,Male,77.0,Leinster,Personal,True,True,3.0,3.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,False
305984,2022-02-06,Male,49.0,Leinster,Business,True,True,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,False
86361,2022-06-22,Female,34.0,Leinster,Personal,True,True,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,False
296678,2022-07-10,Male,55.0,Ulster,Business,True,False,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,True
385550,2022-10-26,Female,68.0,Leinster,Business,False,False,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,True
247348,2021-06-30,Female,59.0,Connacht,Business-Plus,True,True,2.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,False
262964,2022-10-08,Female,51.0,Munster,Business,True,False,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,False
275845,2021-06-24,Female,26.0,Leinster,Personal,True,True,1.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,False
125441,2021-04-13,Female,23.0,Munster,Personal,True,False,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,False
114192,2021-03-07,Female,67.0,Leinster,Business,False,False,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,False
328921,2021-10-20,Female,51.0,Leinster,Business,True,False,2.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,True
114741,2021-07-23,Female,30.0,Munster,Personal,True,False,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,False
133331,2022-01-26,Female,59.0,Leinster,Business,True,False,3.0,5.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,False
341455,2022-04-21,Female,46.0,Leinster,Business,True,False,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,False
149125,2021-08-05,Female,60.0,Leinster,Business,True,True,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,True
242992,2021-03-02,Male,52.0,Leinster,Business,False,False,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,False
237495,2021-11-03,Male,41.0,Munster,Business,False,False,1.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,True
332961,2022-04-11,Female,23.0,Ulster,Personal,True,True,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,False
20525,2021-03-10,Male,61.0,Ulster,Personal,True,False,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,True
23278,2021-11-19,Female,20.0,Leinster,Personal,True,True,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,False
4053,2022-03-28,Unspecified,28.0,Leinster,Personal,True,False,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,True
77025,2021-06-03,Female,72.0,Connacht,Personal,True,True,2.0,2.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,False
366631,2022-08-17,Female,49.0,Leinster,Business,True,False,3.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,False
291664,2021-11-20,Female,48.0,Leinster,Personal,True,True,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,False
205303,2021-03-09,Unspecified,57.0,Connacht,Personal,True,False,5.0,4.0,2.0,1.0,2.0,5.0,5.0,5.0,2.0,True
386377,2021-10-24,Male,68.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,True
289083,2022-03-05,Female,18.0,Leinster,Business,True,False,4.0,5.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,False
379960,2022-02-14,Female,44.0,Connacht,Personal,False,False,5.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,True
207743,2021-11-02,Female,41.0,Leinster,Business,False,False,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,False
125073,2021-12-12,Male,59.0,Leinster,Personal,True,True,2.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,False
76761,2021-07-12,Female,57.0,Leinster,Personal,True,True,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,False
320967,2021-10-06,Male,41.0,Munster,Personal,True,True,2.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,2.0,False
115800,2022-04-29,Female,47.0,Connacht,Personal,True,True,2.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,3.0,False
135765,2022-02-25,Male,44.0,Leinster,Business-Plus,True,True,2.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,False
44578,2021-02-01,Male,65.0,Munster,Personal,True,False,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,False
369267,2022-10-04,Unspecified,64.0,Munster,Business,True,False,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,True
202966,2021-03-11,Female,58.0,Munster,Personal,True,False,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,True
65218,2022-10-28,Female,34.0,Leinster,Personal,True,True,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,False
42210,2021-05-29,Male,29.0,Ulster,Personal,True,False,4.0,5.0,5.0,1.0,3.0,2.0,4.0,5.0,3.0,True
98284,2022-01-11,Female,18.0,Munster,Personal,True,True,2.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,False
382073,2022-09-18,Male,33.0,Connacht,Business,True,False,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,False
183632,2021-05-30,Unspecified,26.0,Munster,Personal,True,True,3.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,False
22210,2021-03-22,Female,46.0,Connacht,Personal,True,True,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,False
120403,2022-09-30,Female,32.0,Leinster,Business,True,False,1.0,1.0,2.0,4.0,4.0,1.0,5.0,4.0,4.0,True
136982,2021-06-20,Male,59.0,Munster,Personal,False,False,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,True
209164,2022-01-24,Male,32.0,Leinster,Personal,False,True,2.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,False
102155,2022-10-24,Male,61.0,Leinster,Business,False,False,1.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,False
329404,2022-08-13,Male,44.0,Leinster,Business,True,False,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,False
301213,2021-02-21,Female,40.0,Munster,Business-Plus,True,True,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,False
388984,2021-05-18,Female,44.0,Connacht,Business,True,False,2.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,False
93310,2022-07-02,Male,36.0,Leinster,Business,False,True,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,False
228970,2021-12-18,Female,27.0,Munster,Personal,True,False,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,False
39675,2021-09-09,Male,52.0,Ulster,Business,True,False,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,True
154179,2022-01-08,Male,33.0,Leinster,Personal,True,False,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,False
92302,2022-04-17,Female,31.0,Leinster,Business,True,False,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,False
151830,2022-07-18,Female,74.0,Leinster,Personal,True,False,5.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,True
41951,2021-06-18,Female,39.0,Leinster,Personal,False,False,4.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,True
250860,2021-01-18,Male,52.0,Leinster,Personal,True,True,5.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,2.0,True
355777,2022-07-09,Male,73.0,Connacht,Business,True,False,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,False
282830,2022-04-01,Female,49.0,Ulster,Business,False,False,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,True
296850,2022-10-04,Male,72.0,Connacht,Personal,True,True,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,True
123262,2021-06-29,Female,76.0,Connacht,Personal,True,True,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,False
339530,2021-10-21,Male,42.0,Connacht,Personal,True,True,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,False
57018,2022-12-08,Male,61.0,Leinster,Personal,True,False,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,False
157005,2021-10-21,Male,75.0,Leinster,Personal,True,True,1.0,1.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,False
29793,2021-01-12,Female,32.0,Munster,Business-Plus,True,False,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,True
297876,2022-03-26,Female,68.0,Munster,Business,True,False,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,True
320501,2022-03-04,Female,38.0,Ulster,Personal,True,True,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,False
374709,2021-09-03,Female,74.0,Munster,Personal,False,True,1.0,3.0,1.0,3.0,4.0,5.0,2.0,4.0,4.0,False
110889,2022-09-18,Male,59.0,Connacht,Business,True,False,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,False
365307,2021-07-25,Male,26.0,Leinster,Personal,True,True,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,1.0,True
118543,2021-08-30,Female,34.0,Leinster,Personal,True,False,3.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,False
272515,2022-02-06,Male,86.0,Leinster,Business,True,False,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,False
355905,2022-10-18,Male,48.0,Leinster,Personal,False,True,2.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,2.0,False
324032,2021-04-05,Female,40.0,Munster,Business,True,False,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,False
357286,2022-04-01,Male,31.0,Munster,Business,False,True,3.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,False
385324,2021-10-05,Female,24.0,Leinster,Personal,True,False,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,False
172131,2022-09-10,Female,32.0,Leinster,Personal,True,True,5.0,5.0,5.0,4.0,1.0,1.0,4.0,3.0,1.0,True
129254,2022-12-18,Female,33.0,Munster,Business,True,False,2.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,True
82294,2021-09-02,Male,58.0,Ulster,Business-Plus,True,False,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,True
110385,2021-11-30,Male,31.0,Leinster,Personal,True,False,3.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,False
170193,2021-08-13,Male,38.0,Leinster,Business,True,False,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,True
16295,2022-11-28,Male,50.0,Leinster,Business,True,False,1.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,True
135066,2021-04-05,Male,40.0,Leinster,Business,True,False,4.0,4.0,4.0,5.0,5.0,1.0,3.0,4.0,5.0,False
114111,2022-05-02,Male,59.0,Munster,Personal,True,False,3.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,False
17627,2022-07-16,Male,48.0,Leinster,Business,True,False,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,True
64758,2022-11-02,Male,46.0,Leinster,Business,True,False,2.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,True
319992,2021-10-31,Female,65.0,Leinster,Personal,True,True,2.0,4.0,2.0,4.0,5.0,5.0,2.0,1.0,5.0,False
46723,2021-01-09,Male,41.0,Munster,Business,True,False,2.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,False
138752,2022-07-24,Male,35.0,Munster,Personal,True,False,2.0,2.0,2.0,5.0,5.0,1.0,1.0,4.0,5.0,False
28002,2021-01-13,Male,68.0,Ulster,Personal,True,False,3.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,False
383143,2022-06-12,Female,49.0,Munster,Business,True,False,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,True
346122,2022-03-22,Female,56.0,Leinster,Personal,True,True,3.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,False
149138,2021-11-15,Female,51.0,Leinster,Personal,True,True,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,False
132418,2022-07-18,Female,74.0,Munster,Personal,False,False,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,False
130469,2021-08-02,Unspecified,71.0,Leinster,Personal,True,True,3.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,False
143617,2022-02-15,Male,67.0,Munster,Personal,True,False,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,False
236819,2021-04-18,Male,27.0,Connacht,Personal,False,False,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,False
308645,2021-08-15,Male,54.0,Connacht,Personal,True,True,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,False
309459,2022-10-06,Female,43.0,Leinster,Business,True,False,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,False
266429,2022-06-21,Male,38.0,Munster,Business,False,False,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,True
209356,2022-09-27,Male,71.0,Connacht,Business,True,True,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True
305402,2021-06-14,Male,50.0,Munster,Personal,False,True,1.0,1.0,1.0,2.0,3.0,2.0,4.0,5.0,3.0,False
325704,2022-02-27,Male,64.0,Munster,Business-Plus,False,False,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,False
43110,2021-12-09,Unspecified,63.0,Leinster,Business,True,False,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,False
302617,2022-10-14,Unspecified,64.0,Leinster,Business,True,False,3.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,True
301090,2022-11-07,Male,58.0,Munster,Business,False,False,1.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,True
329724,2022-10-16,Female,50.0,Connacht,Business,True,False,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,False
271241,2021-03-12,Male,61.0,Connacht,Personal,False,False,3.0,1.0,3.0,1.0,5.0,4.0,5.0,2.0,5.0,True
311974,2022-08-10,Male,35.0,Leinster,Business,False,False,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,True
387466,2021-09-20,Female,28.0,Munster,Personal,True,False,2.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,False
91433,2021-07-21,Male,34.0,Leinster,Personal,True,False,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,False
1686,2021-07-07,Male,52.0,Leinster,Business,True,False,2.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,False
204272,2022-07-06,Male,42.0,Munster,Business,True,False,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,False
69183,2021-12-16,Male,57.0,Leinster,Personal,True,False,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,True
74575,2021-10-20,Unspecified,30.0,Ulster,Personal,True,False,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,False
297530,2022-09-20,Male,37.0,Connacht,Business,True,False,1.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,5.0,False
23360,2021-03-30,Male,45.0,Leinster,Personal,True,False,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,False
