customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied,comments
295341,2022-02-23,Male,64.0,Connacht,Personal,False,True,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,False,The bank's customer service is disconcerting: what I have experienced is simply not acceptable
124677,2021-12-21,Female,34.0,Leinster,Business,True,False,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,False,Bank should take a leadership role in community development
315623,2022-05-04,Male,20.0,Munster,Personal,True,True,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,False,- - - The bank needs to work to earn curtomers thurt regarding data privacy. Im seriously considere taking my business elsewhere. - - -
379730,2021-08-28,Unspecified,34.0,Munster,Personal,True,True,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,False,This banks performance is unacceptable.
299414,2022-07-02,Female,55.0,Munster,Personal,True,False,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,False,No comment
223177,2022-02-05,Female,54.0,Leinster,Personal,False,False,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,True,I ' m extrmely satisfied with the banking services provided to mi. ..
298846,2022-05-22,Female,24.0,Munster,Personal,True,True,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,False,nothing to say..
375549,2021-10-10,Male,29.0,Leinster,Business,True,False,4.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,True,Glad that wou take online banking sécurity seriously. Compared to other banks  this bank ' s fees are competitive. Good over All
272394,2021-09-17,Female,75.0,Leinster,Personal,False,True,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,False,the bank needs to provide more information aboit how it handles customer dates. you need to redesign your mobile app. tha bank ' s overall poor service has me contemplating switching
383304,2021-08-24,Female,38.0,Munster,Business,True,False,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,True,the customer service team went above and beyond to assist me. overall  i'm happy enough.
287958,2022-06-20,Female,44.0,Leinster,Personal,True,False,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,False,
15806,2021-07-24,Female,40.0,Connacht,Business,True,True,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,1.0,False,Your bank should take a more active role yn preserving there environment. Really poor service from you!.
243683,2021-03-27,Female,56.0,Leinster,Personal,True,True,3.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,False,i think the bank could do more to support the community.
252624,2022-01-20,Male,60.0,Leinster,Business,True,False,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,True,Fees are competitve
63467,2021-06-21,Female,63.0,Connacht,Personal,False,True,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,False,
182079,2021-02-22,Male,30.0,Munster,Business,True,False,1.0,5.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,False,Locations are incovenient. You guys need to do better
279258,2021-02-02,Female,54.0,Leinster,Personal,True,True,4.0,3.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,False,Service provided to your customers is consistently disappointing. Need to do better in future
23469,2021-12-02,Male,47.0,Leinster,Business,True,False,5.0,1.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,True,
8807,2021-06-16,Male,32.0,Leinster,Business,True,False,3.0,3.0,4.0,5.0,2.0,3.0,2.0,5.0,5.0,True,the bank's branches are easily accessible. passable overall
155096,2021-11-27,Male,35.0,Munster,Personal,True,True,3.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,False,
4785,2022-06-26,Female,72.0,Leinster,Business,True,False,2.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,False,Your bank needs to take data privacy more seriously. Really not happy with this bank!!.
90174,2022-04-18,Female,44.0,Munster,Personal,True,True,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,False,
177395,2022-05-29,Female,61.0,Leinster,Business,False,False,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,True,Im grateful that my bank supports bought our schools and community center. Really good over alla.
8546,2021-02-18,Unspecified,39.0,Leinster,Personal,True,False,3.0,3.0,3.0,2.0,4.0,1.0,5.0,4.0,2.0,False,Your bank needs to step up and demonstrate greater environmental responsibility. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere
265468,2022-02-03,Male,59.0,Leinster,Business,False,False,2.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,True,The banks website is really easy to navigate. I guess everything is pretty decent overall.
226893,2022-09-12,Male,46.0,Connacht,Personal,True,True,3.0,2.0,3.0,4.0,1.0,5.0,5.0,1.0,1.0,False,The band ' s customer service is unhelpful. Just unacceptable relai.
216690,2021-12-19,Male,30.0,Leinster,Business,True,False,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,False,Interest rates on home mortgages are too high these days. Think Ill close my account
90767,2022-12-10,Female,46.0,Munster,Personal,True,False,1.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,False,
376021,2022-07-20,Female,43.0,Leinster,Business,True,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,False,The bank ' is locations are not conveniently. Services really needd to be improved at this bank. ...
199771,2022-02-21,Female,46.0,Leinster,Business,True,False,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,True,The bank offers some good savings rates. Overall  Im happy enough.
388199,2021-06-08,Female,59.0,Connacht,Personal,True,True,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,False,The service provided to your customers is v disrespectful. Not good enough at all!!.
289137,2021-04-30,Male,61.0,Munster,Personal,False,True,3.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,False,The customer service is below par. I'm not happy with the service I received and wouldn't suggest it to anyone else
59524,2021-07-14,Female,32.0,Leinster,Business,True,False,1.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,False,no coment
109248,2022-10-30,Female,42.0,Munster,Personal,True,False,4.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,True,Glad your bank cares about the environment. In general I ' m happy with mh plank
135243,2022-05-25,Male,44.0,Leinster,Business,True,False,5.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,5.0,True,It's been a truly great experience overall  thank you.
180818,2021-06-20,Male,66.0,Leinster,Personal,True,True,3.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,False,
328736,2022-09-19,Male,66.0,Ulster,Business,False,False,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,True,The phone app provided by the bank is really helpful
226555,2022-03-04,Male,29.0,Leinster,Personal,True,True,3.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,False,Your fees are too much; I'm considering switching banks due to the consistently poor service;
312346,2022-09-24,Female,39.0,Ulster,Personal,True,True,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,False,Your poor service is making me switch bank.
124212,2021-09-12,Male,61.0,Leinster,Business,True,False,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,True,Extremely happy with my bank...
41903,2022-04-11,Unspecified,36.0,Ulster,Business,True,True,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,False,no
81808,2021-06-05,Male,53.0,Munster,Business,True,False,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,True,No comment
2865,2022-07-25,Female,27.0,Munster,Personal,True,False,4.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,True,Online banking service is very extensive. I'm thoroughly content with my bank's banking services overall.
219043,2021-11-22,Male,19.0,Leinster,Personal,True,True,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,False,Mbile app user experience is unsatisfactory. Your bank should take a more active role in preserving the environment. Need to do better in future.
339285,2022-09-12,Male,34.0,Connacht,Business,False,False,2.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,False,mobile banking app requires improvement. i'd like to see you contribute more to our community. really not happy with you!.
113503,2022-10-31,Female,26.0,Munster,Business-Plus,True,True,3.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,False,Bank has very few services that meet my requirements. Bank should take a leadership role in community development. Really poor service from you!!...
329074,2022-09-19,Male,34.0,Leinster,Business,True,False,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,False,Fees for using this bank acconunt are too steep. Might just close my acconunt now.
236965,2022-07-31,Female,40.0,Ulster,Personal,True,True,3.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,4.0,False,not many financial products for people like me  looing at other banks noe
278479,2021-08-26,Male,62.0,Leinster,Business,False,False,2.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,True,The mortgage rates seem to be quite fair.
220244,2021-07-13,Female,24.0,Leinster,Personal,True,False,2.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,True,
307856,2022-06-11,Male,68.0,Munster,Business-Plus,True,True,3.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,1.0,False,
207631,2021-01-16,Female,58.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,True,
174503,2022-01-14,Female,36.0,Leinster,Business,True,False,3.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,False,Mortage rates are too high. I'm seriously considering switching to another bank.
43762,2022-07-14,Female,59.0,Munster,Business,True,False,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,False,Fees for making bank transfers are too high. Bank's mortgage offerings are quite limited. The unacceptable service provided requires immediate attention
61033,2021-04-11,Male,39.0,Leinster,Personal,True,False,3.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,False,i can't afford to keep paying these high banking fees  bank's customer service needs to be more responsive..
320728,2022-06-11,Female,31.0,Munster,Personal,True,True,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,False,
83941,2021-04-02,Male,60.0,Leinster,Personal,True,True,3.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,2.0,False,Both your mortgage and savings rates are poor; I'll be switching banks soon due to the poor overall experience
121508,2022-12-15,Male,48.0,Munster,Personal,True,False,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,False,Please reduce your monthly charges. Im not happyy with thirty service I received and wouldnt sugest it to anyone else.
245191,2021-05-25,Male,52.0,Leinster,Business,True,False,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,True,The online banking servic provided by the bank ti's excellent. In jeneral I ' m fairly content with my bank
354022,2021-02-12,Male,41.0,Connacht,Personal,True,True,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,True,Bank's phone app is really great. V satisfied with the great banking service provided
240831,2022-06-14,Female,33.0,Leinster,Business,True,True,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,False,Bank branches are really difficult to find
133339,2021-11-20,Female,45.0,Leinster,Business,True,False,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,True,Monthly fees aren't too bad. Very good  would recommend to a friend
123529,2022-01-05,Female,67.0,Connacht,Business,True,False,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,False,This bank needs more branches!. My dissatisfaction with the bank is so great that I would not recommend it.
104473,2021-11-30,Female,32.0,Leinster,Personal,True,True,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,True,The range of financial serves provied by the bank is exceptional;
213599,2021-11-27,Male,67.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,True,This band has good options for mortgage ond savings rates. I guess everything is'll pretty decent overall. ..
150019,2021-05-10,Male,45.0,Munster,Personal,True,False,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,False,It's a challenge to locate bank branches. The service you provided was very disappointing
30640,2022-01-12,Unspecified,50.0,Munster,Personal,True,True,3.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,False,Your moatgage rates are exorbitant!.
193249,2021-10-29,Unspecified,30.0,Munster,Business,True,False,5.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,True,This bank's ATM network is good. Happy enough with my bank.
41064,2021-07-30,Female,38.0,Leinster,Personal,True,True,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,2.0,False,the bank's customer service is unsatisfactory. just unacceptable really....
83456,2021-07-29,Male,38.0,Connacht,Business,True,False,4.0,4.0,5.0,1.0,5.0,5.0,4.0,1.0,3.0,True,Bank's mobile app offered by the bank is secure and easy to use. I'm pretty satisfied
281483,2022-02-20,Female,48.0,Munster,Business,True,False,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,False,Not many financial products for people like me. That's unacceptable and needs to be addressed...
185561,2022-01-05,Unspecified,61.0,Ulster,Personal,False,True,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,False,Thinking of closing my account
252888,2021-03-09,Male,57.0,Leinster,Business-Plus,True,False,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,False,
283351,2022-08-12,Female,52.0,Munster,Business,True,False,2.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,False,Your bank should give back to the local community. I wish i hadnt opened an account with this bank....
123553,2021-03-14,Male,50.0,Leinster,Business,True,False,5.0,5.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,True,The selection of mortgage products offered by the bank is extensive.
15922,2021-01-18,Male,36.0,Connacht,Business,True,False,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,False,We have no local ATMs!!. The mobile app needs to be more secure. The banks overall poor service has me contemplating switching.
50104,2022-04-09,Female,28.0,Leinster,Personal,True,False,3.0,3.0,3.0,5.0,5.0,4.0,1.0,3.0,5.0,False,
375632,2022-12-15,Unspecified,36.0,Leinster,Business,True,True,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,False,Banking institution needs to become more involved in local affairs
92061,2021-04-28,Male,40.0,Munster,Business-Plus,True,True,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,False,Banks mortgage options are not comprehensive * This banks service is really unacceptable!.
326431,2021-03-16,Male,26.0,Leinster,Personal,True,False,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,True,
130049,2021-07-19,Male,57.0,Munster,Business,True,False,3.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,True,i find the bank ' s services to bè quiete impressive;
210862,2021-09-07,Female,69.0,Munster,Personal,True,True,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,True,I'm content enough with my bank.
376072,2022-12-20,Male,60.0,Munster,Personal,False,False,3.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,False,My bank must prioritize supporting locoal businesses and organisations. Ths bank is not up to scratch.
194376,2022-04-01,Female,62.0,Leinster,Personal,True,True,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,False,
191450,2021-07-14,Male,46.0,Connacht,Personal,True,False,2.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,False,No comment.
333328,2022-01-14,Male,50.0,Ulster,Business,True,False,1.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,True,Happy enough with my bank
169306,2021-10-16,Male,67.0,Munster,Business,True,False,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,True,- - - No coment - - -
71483,2022-06-14,Female,32.0,Connacht,Personal,True,False,4.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,False,Mortgage rates are too expensive.
204104,2021-04-06,Male,50.0,Connacht,Business,True,False,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,True,Okay overall
250189,2022-09-19,Unspecified,75.0,Leinster,Personal,False,True,2.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,False,There's a scarcity of ATMs for this bank. Might close my account.
15740,2021-09-10,Female,44.0,Ulster,Business,True,False,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,False,Bank's mortgage offerings are very limited. I expected better service from this bank and have been disappointed.
355752,2021-05-04,Male,71.0,Leinster,Personal,True,True,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,False,Really poor overall. Think i'll switch bank soon..
132428,2021-06-28,Male,65.0,Leinster,Personal,True,False,4.0,2.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,True,the bank has branches located in convenient areas. good option for banking in ireland...
298270,2022-04-01,Unspecified,59.0,Leinster,Personal,True,False,5.0,2.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,True,
346099,2022-05-20,Male,23.0,Leinster,Personal,True,True,1.0,1.0,3.0,2.0,4.0,5.0,3.0,1.0,3.0,False,
255900,2022-11-23,Female,32.0,Leinster,Personal,True,True,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,False,- - - Fees too high for banking. The bank could moke a biger impact is the community. This bank is not up to scratch - - -
47846,2022-06-14,Male,52.0,Ulster,Business,True,False,1.0,4.0,3.0,2.0,5.0,2.0,4.0,5.0,1.0,True,The mobile application is secure and reliable; Overall you're doing okay;
299245,2021-08-14,Female,52.0,Munster,Personal,True,False,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,False,Bank offers only a few services for my needs. Your poor service has me thinking about switching bank....
175266,2021-06-16,Female,75.0,Leinster,Personal,True,True,1.0,1.0,2.0,4.0,5.0,5.0,2.0,1.0,2.0,False,Whay am I getting all these fees? . Customer services - not good! . This was unacceptable!
58358,2022-10-07,Female,33.0,Ulster,Business,True,False,1.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,False,
98309,2021-09-23,Unspecified,51.0,Connacht,Business,True,False,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,False,The bank needs to be more careful with customer data. Must try harder.
284181,2021-06-21,Female,28.0,Munster,Business,True,False,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,True,
169791,2022-11-13,Female,59.0,Munster,Personal,True,False,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,False,These fees for basic banking services are unreasonable. Thinking of closing my account
244067,2021-05-05,Female,30.0,Leinster,Business,True,True,1.0,1.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,False,Not many branches in this area. I'm not happy with the service I received and wouldn't suggest it to anyone else
336874,2021-09-18,Unspecified,66.0,Munster,Business,False,False,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,False,The bank could make a bigger impact in the community. Low quality customer service. The service provided by this bank has been completely unsatisfactory.
145771,2021-02-27,Female,53.0,Munster,Business,True,False,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,True,The bank offers some good savings rates. In general  I am very satisfied.
196427,2022-07-22,Female,52.0,Leinster,Personal,True,True,3.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,5.0,False,You need to take data privacy more seriously. I don't feel like this bank values my business..
149223,2022-05-05,Male,35.0,Leinster,Business,True,False,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,True,Online banking is convenient and easy with this bank;
246341,2022-09-25,Female,50.0,Connacht,Business,True,False,2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,True,well done fgor providing such great customer service. the services provided by the bank are of high quality. by and large  i ' M quite satisfied with iMy bank
332150,2021-12-02,Male,39.0,Munster,Business,True,False,2.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,False,the rates for savings are poul
129343,2022-02-01,Female,73.0,Leinster,Business,False,False,2.0,1.0,4.0,4.0,4.0,5.0,2.0,5.0,2.0,True,
311440,2021-09-17,Male,35.0,Ulster,Business,True,False,3.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,False,What I experienced is just bot acceptable
285692,2021-11-15,Female,41.0,Munster,Personal,True,False,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,False,Mortage rates are too high. It's hard to find ATMs for this bank. Seriously considerin switching to a rival bank
129464,2021-07-15,Female,29.0,Munster,Personal,True,False,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,True,
133697,2022-05-10,Female,58.0,Ulster,Business,True,False,3.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,True,this bank provides a variety of financial products that are useful  im satisfied enough with my bank
351984,2021-05-19,Female,68.0,Munster,Personal,True,False,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,False,The customer service provided is rude. My dissatisfaction with the bank is so great that I would not recommend
204031,2021-07-22,Male,53.0,Munster,Business,True,False,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,True,It ' is good wo see thst my bank is actively involved in supporting local groups. In general I ' m very pleased and satisfied with the service. ...
214648,2022-04-11,Male,37.0,Munster,Business,True,False,1.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,True,Glad your banks takes our privacy seriously
142403,2021-09-17,Male,77.0,Connacht,Personal,True,False,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False,The poor service provided by this bank is why I wouldn't recommend it...
131587,2021-06-04,Female,59.0,Munster,Business,True,False,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,False,Phone app is diffilcult to use. Services really need to he improved at this bank
322289,2021-11-07,Female,26.0,Leinster,Business,True,True,3.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,False,Please reduce your monthly charges. Im seriously considering taking my business elsewhere.
64275,2021-11-24,Male,58.0,Ulster,Personal,False,True,3.0,3.0,5.0,4.0,1.0,2.0,2.0,2.0,4.0,False,More financial products are needed for people like me. Really not satisfied
139341,2021-11-02,Unspecified,31.0,Ulster,Business,True,True,1.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,4.0,False,
344966,2021-01-24,Female,42.0,Leinster,Business,False,False,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,False,
273800,2022-07-14,Male,38.0,Leinster,Business-Plus,True,False,2.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,False,Yor should give back to the comunnity. Im not sure ill stay with this bank much longer
50144,2021-08-24,Female,36.0,Leinster,Business,True,True,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,False,Nothing to said
320647,2022-09-30,Unspecified,56.0,Connacht,Business,True,False,2.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,True,The charges arent too excessive. Im satisfied with the service provided
372095,2021-05-19,Female,31.0,Leinster,Business,True,True,1.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,False,Dont like your banks online site; Banking institution needs to become more involved in local affairs; Really poor service overall  considering switching bank..
112515,2022-08-07,Female,33.0,Munster,Business,True,False,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,False,The phone apples experience is frustrating * Really poors service from you!.
108807,2021-09-25,Female,31.0,Leinster,Personal,True,False,3.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,False,No comment
341567,2021-07-08,Female,29.0,Leinster,Personal,True,True,1.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,1.0,False,your branches are difficult to find now you've closed so many...
287295,2021-10-19,Female,33.0,Leinster,Business,True,False,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,False,Need to dou better in future.
92495,2021-10-01,Female,18.0,Connacht,Personal,True,True,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,False,
74896,2022-02-16,Female,58.0,Connacht,Business,True,False,1.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,True,This band haves exceeded my expectations with their customer service. On the whole  you ' re doind fine. ..
30355,2021-10-26,Female,42.0,Munster,Personal,True,True,4.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,False,The experience with the phone app is frustrating; the bank only offers a few services for my needs; I expected a higher level of service from this bank and was disappointed.
246119,2022-08-19,Female,22.0,Leinster,Business,True,False,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,True,My bank's banking services have been exceptional and I am extremely satisfied.
316401,2022-07-26,Unspecified,31.0,Munster,Personal,True,False,4.0,4.0,4.0,2.0,2.0,1.0,5.0,3.0,1.0,True,Prety covenient to dear with this bank. Bank is decent overall
256044,2021-03-17,Female,33.0,Munster,Personal,True,False,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,False,The rates for mortgages are too costly. I ' m considere switching pank dur to the consistently poor service.
249247,2022-09-09,Male,60.0,Leinster,Personal,True,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,False,The bank needs to work to earn customers' trust regarding data privacy. This bank's service is really unacceptable!...
328650,2022-05-07,Unspecified,47.0,Leinster,Business,True,False,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,True,The mobile application offered by the bank is of high quality. Everything is pretty good
175621,2022-06-04,Male,39.0,Munster,Personal,True,True,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,False,No comment..
365638,2021-06-16,Male,68.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,False,Bank rearly doesnt engege with the community. This banks services too limited.
54429,2021-07-16,Male,32.0,Connacht,Business,True,False,4.0,2.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,True,The variety of financial produtcs privided by the bank is good
80817,2021-09-11,Female,76.0,Leinster,Personal,True,False,2.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,False,
237378,2022-03-31,Male,42.0,Munster,Personal,True,False,3.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,False,The customer service is ot good. Thoroughly disappointed + annoyed with the service proveded.
108758,2021-12-13,Female,61.0,Connacht,Personal,False,False,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,True,The customer service team went above and beyond to assist me...
191998,2021-07-22,Female,67.0,Ulster,Business,True,False,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,True,Overall the banking services have been great. I'm content with them as a customer...
228530,2022-01-06,Male,69.0,Ulster,Personal,False,False,1.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,False,Credit institutions must be more involved in local affairs
53990,2022-05-25,Male,52.0,Connacht,Personal,True,False,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,True,The bank's branches are located in good locations.
75039,2022-02-10,Female,49.0,Munster,Business,True,False,1.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,False,The Bank could do more to protect the environment  and what I have seen is simply unacceptable.
243970,2021-04-16,Male,61.0,Leinster,Personal,True,True,1.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,False,Banking fees are becoming unreasonable. I think is ' p going to switch to a competitor.
31529,2022-01-08,Female,40.0,Munster,Business,True,True,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,False,Service provided to your customers is consistently disappointing. The savins interest rates offered by this bank are dismal. Really poor servise from en!!
289287,2022-09-26,Male,52.0,Leinster,Business,True,True,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,False,Customers' data should be handled with more care; Really not happy with this bank!;
281882,2021-03-06,Female,60.0,Leinster,Business,True,True,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,False,Your bank should be more involved in our region; customer service is lacking; not happy; would not recommend to a friend
273270,2022-09-28,Female,48.0,Leinster,Business,True,False,1.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,False,Banks customer service is impolite
283890,2021-05-22,Female,38.0,Leinster,Personal,True,True,5.0,5.0,5.0,4.0,1.0,5.0,1.0,3.0,5.0,True,My bank has been a fantastic supporter of our local schools  which is really appreciated. To summarise
