customer_id,comments
15806,Your bank should take a more active role yn preserving there environment. Really poor service from you!.
243683,i think the bank could do more to support the community.
252624,Fees are competitve
328811,
100236,
133578,Really incovenient to deal with this bank. What I experienced is just not acceptable
63467,
35524,
182079,Locations are incovenient. You guys need to do better
279258,Service provided to your customers is consistently disappointing. Need to do better in future
128028,I am thoroughly satisfied with the banking services provided to me.
355964,Decent overall service  but his stel room for betterment.
255223,
130595,The savings interest rates that you offer are remarkably low. I expected better service from this bank and have been disappointed...
23469,
8807,the bank's branches are easily accessible. passable overall
220756,Overall  pretty happy with my bank...
155096,
133777,Finding bank branches is very easy. Im v satisfied with my bank
4785,Your bank needs to take data privacy more seriously. Really not happy with this bank!!.
56790,Bank branches are really difficult to find. Your poor service is making be switch pank. ..
32132,Services really need to bem improved at this bank.
366018,I prefer not to comment on that.
200827,Bad Costumer service. Thoroughly disappointed + annoyed with ths service provided
199310,
277911,
107281,Your bank needs to care more about the environment. This bank's service is really unacceptable!.
208691,Banck offers only a few services for my needs.
90174,
377213,
315535,The bank's savings rates are competitive with those of other banks in the industry.
177395,Im grateful that my bank supports bought our schools and community center. Really good over alla.
345660,No comment
8546,Your bank needs to step up and demonstrate greater environmental responsibility. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere
132032,I ' my satisfied enough with my bank
265468,The banks website is really easy to navigate. I guess everything is pretty decent overall.
180418,
226893,The band ' s customer service is unhelpful. Just unacceptable relai.
41093,The fees for overdraft protection are too expensive. I had higher expectations for the service provided.
258766,The mortgage rates available at this bank are quite competitive
222083,I prefer not to comment on this
83149,Banking fees with this bank are quite reasonable. V pleased with the overall banking services  and I would highly recommend them
216690,Interest rates on home mortgages are too high these days. Think Ill close my account
332098,Banking fees [[ara manageable | On pretty satisfied. ...
90767,
200276,no
376021,The bank ' is locations are not conveniently. Services really needd to be improved at this bank. ...
362545,Rude customer service provided
323059,The website for this bank is really good | The bank has an extensive branch network | Pretty good overall but could do better.
199771,The bank offers some good savings rates. Overall  Im happy enough.
388199,The service provided to your customers is v disrespectful. Not good enough at all!!.
289137,The customer service is below par. I'm not happy with the service I received and wouldn't suggest it to anyone else
243676,Savings interest rates are unacceptably law. Services really need to be improved at this banck.
99847,
321804,bank's branches are in good locations. the charitable work that this bank does in our area is truly amazing
266600,The environment is a shared responsibility  and your bank can do better.
59524,no coment
206953,The phone app provided by the bank is quite useful * In general  this bank is acceptable.
16319,No comment
10847,The bank has branches located in convenient areas. Everything is pretty good
225109,
306664,Your additional charges for online banking are unreasonable and need to be improved in the future.
307012,The locations of the bank are inconvenient. Services really need to be improved at this bank.
109248,Glad your bank cares about the environment. In general I ' m happy with mh plank
135243,It's been a truly great experience overall  thank you.
353807,Bank branches are really easy to find. Happy enough with my bank
180818,
328736,The phone app provided by the bank is really helpful
1226,Your branches are hard to find after you've closed so many. Not good customer service. Seriously considering switching to a rival bank.
206169,Ok charges. In general Im happy with my bank..
263053,Dealing with this bank is pretty convenient because of the easily accessible branch network | On the whole  Im reasonably pleased with my bank.
271573,You guys need to do better
248865,Good services for people like me. On the whole  youre doing fine.
226555,Your fees are too much; I'm considering switching banks due to the consistently poor service;
312346,Your poor service is making me switch bank.
270734,
252671,Online banking is convenient and easy with this bank
387878,---The bank's mobile app makes banking on-the-go a breeze; Decent overall service  but there's still room for betterment;---
184967,The bank neds to take steps to address customers ' conserns about datas privacy. This is unacceptable and needs to be addressed.
124212,Extremely happy with my bank...
41903,no
104733,Bank fees are too high if you look at other banks now
81808,No comment
2865,Online banking service is very extensive. I'm thoroughly content with my bank's banking services overall.
219043,Mbile app user experience is unsatisfactory. Your bank should take a more active role in preserving the environment. Need to do better in future.
150000,[None]
339285,mobile banking app requires improvement. i'd like to see you contribute more to our community. really not happy with you!.
113503,Bank has very few services that meet my requirements. Bank should take a leadership role in community development. Really poor service from you!!...
329074,Fees for using this bank acconunt are too steep. Might just close my acconunt now.
185819,Charges on current account are too high. Disappointed with the service provided by this bank.
236965,not many financial products for people like me  looing at other banks noe
280628,Nothing to comment hier..
278479,The mortgage rates seem to be quite fair.
86116,
220244,
307856,
207631,
174503,Mortage rates are too high. I'm seriously considering switching to another bank.
43762,Fees for making bank transfers are too high. Bank's mortgage offerings are quite limited. The unacceptable service provided requires immediate attention
357234,nothing to add
61033,i can't afford to keep paying these high banking fees  bank's customer service needs to be more responsive..
305524,This plank offers pretty good savings interest rates
307722,the financial products offered by the Bank are varied and advantageous;
188828,Dealing with this bank is extremely inconvenient.
320728,
93443,As a financial institution  your bank has a duty to think about the environment
109768,Decent stuff overall
83941,Both your mortgage and savings rates are poor; I'll be switching banks soon due to the poor overall experience
86346,Banking fees are becoming unreasonable. Just unacceptable really...
334146,banking fees are competitve  by ann lage
333727,Bank has many ATMs. Overall  I'm satisfied with the service you provide.
305619,Bank branches are really easy to find. My community is lucky to have a bank that does such excellent charity work. There's room for improvement at this bank.
121508,Please reduce your monthly charges. Im not happyy with thirty service I received and wouldnt sugest it to anyone else.
245191,The online banking servic provided by the bank ti's excellent. In jeneral I ' m fairly content with my bank
209159,
209314,The service provided by this bank is very disappointing.
354022,Bank's phone app is really great. V satisfied with the great banking service provided
260429,Overall youre doing a decent job
370996,Your savings interest rates are lower than other banks. I believe your bank can do better in terms of customer satisfaction. Might just close my account now..
7145,The bank charges are - all in all - quite reasonable.
240831,Bank branches are really difficult to find
133339,Monthly fees aren't too bad. Very good  would recommend to a friend
292370,
178970,I'm not satisfied with the high fees I have to pay. You guys need to do better..
123529,This bank needs more branches!. My dissatisfaction with the bank is so great that I would not recommend it.
104473,The range of financial serves provied by the bank is exceptional;
142610,It ' s been an excellent experinces overall..
323393,nothing to comment here...
213599,This band has good options for mortgage ond savings rates. I guess everything is'll pretty decent overall. ..
95766,
261000,The bank's mortgage rates are unreasonably high. Just not acceptable.
150019,It's a challenge to locate bank branches. The service you provided was very disappointing
1518,Poor savings interes rates; I expected a higher level of service from this bank and have been left down
30640,Your moatgage rates are exorbitant!.
193249,This bank's ATM network is good. Happy enough with my bank.
41064,the bank's customer service is unsatisfactory. just unacceptable really....
83456,Bank's mobile app offered by the bank is secure and easy to use. I'm pretty satisfied
332479,Fees and charges with this bank are acceptable. The bank has competitive mortgage rates that are worth considering. Reasonably good option for banking.
29347,
133046,the phone app is challenging to use
281483,Not many financial products for people like me. That's unacceptable and needs to be addressed...
94571,
185561,Thinking of closing my account
234059,Pretty reasonable banking fees I guess. Im satisfied with my bank....
159166,Community involvement should be a prirority for the bank.
252888,
1119,
283351,Your bank should give back to the local community. I wish i hadnt opened an account with this bank....
359672,know comments.
60392,No comment
123553,The selection of mortgage products offered by the bank is extensive.
112271,Mobile app experience could be better. Disappointed with the service provided by this bank.
15922,We have no local ATMs!!. The mobile app needs to be more secure. The banks overall poor service has me contemplating switching.
360638,You needs to take data privacy more seriously. Jast unucceptable really.
63757,
50104,
275510,
375632,Banking institution needs to become more involved in local affairs
251980,The bank has inconveniently located branches. You need to take data privacy more seriously. This is unacceptable!.
92061,Banks mortgage options are not comprehensive * This banks service is really unacceptable!.
244101,The bank has impressive savings rates that are hard to find elsewhere.
326431,
196435,( no coment )
130049,i find the bank ' s services to bè quiete impressive;
139962,
135320,The mortgage rates are too much of a burden | The bank's mobile app is unsatisfactory | I'll be switching banks soon due to the poor overall experience
22962,
32289,I appreciate the banks commitment to online banking security. Im quite satisfied overall
21032,Very liminted mortgage products * Services really need tm be improved at this bank
210862,I'm content enough with my bank.
35888,Good selection of financial products * In general  I am quite satisfied with my bank
376072,My bank must prioritize supporting locoal businesses and organisations. Ths bank is not up to scratch.
229497,
194376,
251343,Well - designed mobail app. Decent stuff overall
72715,
12056,
191450,No comment.
110061,don ' t like the mobile application. I think your bank needs to invest more in customer srvice training. i had higher expectations for the services provided.
9517,Mbile app user experencia is unsatisfactory * Might close vy account
282328,
338436,customer service is rude!!.
333328,Happy enough with my bank
66240,No comment
60129,[None]
71081,Locations are covenient. Generally speaking  things are pretty good but could improve.
169306,- - - No coment - - -
66552,By and large  I'm quite satisfied with my bank.
67852,Bank is decent overall.
71483,Mortgage rates are too expensive.
81857,
204104,Okay overall
95864,Customer service is nice!. In general I'm fairly content with my bank.
270604,Mobile app experience could be better. Ive been thoroughly disappointed with the level of service provided by this bank
250189,There's a scarcity of ATMs for this bank. Might close my account.
332471,Bank is decent overall...
217327,Not enough twigs! You guys need to do better.
293285,
131687,I's wish i hadn ' t opened an account wuth this bank
15740,Bank's mortgage offerings are very limited. I expected better service from this bank and have been disappointed.
306086,
355752,Really poor overall. Think i'll switch bank soon..
195939,Well done for providing such great customer service. I'm content enough with my bank.
158054,Overall  I ' am very pleased and satisfied witw the banking services provided my my bank. ...
285289,Very satisfied with the quality of customer service provided by this bank. I'm satisfied with my bank
299598,The mobile app is not good | Need to do better in future.
388163,Both yoyur mortgage and savings rates as poor. Im seriously considering taking my business elsewhere.
132428,the bank has branches located in convenient areas. good option for banking in ireland...
298270,
346099,
57642,No comment
255900,- - - Fees too high for banking. The bank could moke a biger impact is the community. This bank is not up to scratch - - -
47846,The mobile application is secure and reliable; Overall you're doing okay;
203417,Don't like your bank's phone application. My experience with this bank's service has been so negative that I wouldn't suggest it to anyone
299245,Bank offers only a few services for my needs. Your poor service has me thinking about switching bank....
110165,
175266,Whay am I getting all these fees? . Customer services - not good! . This was unacceptable!
58358,
376983,Im tired of the banks bad customer service...
98309,The bank needs to be more careful with customer data. Must try harder.
284181,
169791,These fees for basic banking services are unreasonable. Thinking of closing my account
386902,
95767,The environment is a shared responsibility  and tour bank cai do better. ...
244067,Not many branches in this area. I'm not happy with the service I received and wouldn't suggest it to anyone else
336874,The bank could make a bigger impact in the community. Low quality customer service. The service provided by this bank has been completely unsatisfactory.
302563,The customer service at this bank is first class; overall you are doing well...
145771,The bank offers some good savings rates. In general  I am very satisfied.
256143,The bank could make a bigger impact in the community. Jast unacceptable relai
28605,Your bank needs to take data privacy more seriouly | Bank could do more to protectes the environment | Level of customerservice provided by your bank is nt impressive. ..
196427,You need to take data privacy more seriously. I don't feel like this bank values my business..
149223,Online banking is convenient and easy with this bank;
140312,- - - the rates for savings e poor. really not satisfaied - - -
246341,well done fgor providing such great customer service. the services provided by the bank are of high quality. by and large  i ' M quite satisfied with iMy bank
332150,the rates for savings are poul
143134,The bank's mobile app is really fantastic. By and large  I'm quite satisfied with my bank...
249831,No comment
83703,Fees are reasonable * Generally a good option for banking...
149891,Your plank needs to care morre about the environnment. The banks overall poor performance has made me decide to switch soon.
142324,Nothing to say...
350850,Community outreach should be a top priority for the Bank  which is unacceptable and needs to be addressed.
129343,
83320,Not happy with fees.
375283,
311440,What I experienced is just bot acceptable
47756,The bank provides attractive options for mortgage and savings rates
285692,Mortage rates are too high. It's hard to find ATMs for this bank. Seriously considerin switching to a rival bank
126697,There is definitely room for improvmment in your banking service..
129464,
74144,
133697,this bank provides a variety of financial products that are useful  im satisfied enough with my bank
66174,Well designed mobile app which is easy to use even for people like me!. Overall pretty happy with my bank..
351984,The customer service provided is rude. My dissatisfaction with the bank is so great that I would not recommend
41425,The level of customer service provided by this bank is top-notch.
39597,The banking feel are unaffordable. Mortgage rates just too much. I wish ye hadnt opened an account with these bank
204031,It ' is good wo see thst my bank is actively involved in supporting local groups. In general I ' m very pleased and satisfied with the service. ...
214648,Glad your banks takes our privacy seriously
306066,---Not enough local branches for this bank. Your poor service has me thinking about switching bank.---
302411,Overall you're doing okay.
142403,The poor service provided by this bank is why I wouldn't recommend it...
269661,
80418,The bank's branches are easily accessible.
32007,
347550,no comment
225045,The services that this bank offerts are top - notch. Overall I ' my satisfied with there service you provide.
331080,
66726,Very limited sevices für people like me. I ' ve been disappointed with the service provided by this bank and am considere taking my business elsewhere.
182310,More financial products need to be added to the bank's range...
159947,---The bank has impressive savings rates that are hard to find elsewhere. I'm quite content and happy with the service from this bank.---
4389,Reasonable monthly fees
163235,The fees for opening a new account are too much. I expected a better level of service from my bank and feel let down
292034,This bank's mortgage rates are quite competitive * There are plenty of ATMs from this bank * Overall  I'm happy with the bank's service
345629,The bank's branches are in convenient locations  and I'm happy enough with my bank.
131587,Phone app is diffilcult to use. Services really need to he improved at this bank
253872,Mobile app is really good. To summarise  I'm reasonably pleased
28864,Seriously considerin switching to a rival pank
199716,This bank has exceeded my expectations with their customer service. Generally speaking  things are pretty good but could improve
322289,Please reduce your monthly charges. Im seriously considering taking my business elsewhere.
288564,The fees for ATM transactions are too high. You guys need to do better.
217966,No comment
64275,More financial products are needed for people like me. Really not satisfied
192482,Good range of financial products. Happy enough with my bank.
139341,
344966,
225608,Transparency is needed regarding how you use my data. Im considering switching banks due to the consistently poor service
273800,Yor should give back to the comunnity. Im not sure ill stay with this bank much longer
50144,Nothing to said
263260,The security of your mobile app is commendable. I'm quite content with my bank.
320647,The charges arent too excessive. Im satisfied with the service provided
372095,Dont like your banks online site; Banking institution needs to become more involved in local affairs; Really poor service overall  considering switching bank..
373453,Good services for people like me
168474,Bank really doesn't engage with the community. Bank's mortgage options are insufficient. I've been disappointed with the service provided
118765,This bank needs to put more effort into improving customer service.
233659,I am not satisfied with the high fees I have to pay. Your banking services are not good enough
146300,No comment...
171900,The banke has an extensive branch network..
112515,The phone apples experience is frustrating * Really poors service from you!.
108807,No comment
341567,your branches are difficult to find now you've closed so many...
178190,Wele designed mobile app which is easy to use  even for people liket meet! ; Bank is decent overall;
287295,Need to dou better in future.
42337,The bank has branches located in convenient areas | I'm quite satisfied overall
92495,
74896,This band haves exceeded my expectations with their customer service. On the whole  you ' re doind fine. ..
78900,I am pretti satisfied with the bank ' s services. Fairly good coice for banking.
45281,it's encouraging to see that my bank is making an effort to be environmentally responsible. the bank has impressive savings rates that are hard to find elsewhere. good option for banking in ireland
192983,---No comment---
203062,Your bank needs to take data privacy more seriously. Your poor service has me thinking about switching bank
231414,You need to redesign your mobile app. Really poor overall. Think ill switch bank soon
229805,Bank branches are reallly ease to fined. I ' m grateful that my bank supports both our schools and community center. The banking service has been fantastic  and I ' m thoroughly impressed.
3738,Your bank needs to care more about the environment
299540,The charges for this bank's services are reasonable. Easy to find an ATM. In general a good option for banking
119579,More financial products need to be added to the bank's range. This bank's service is really unacceptable!.
190316,Really not satisfied
30355,The experience with the phone app is frustrating; the bank only offers a few services for my needs; I expected a higher level of service from this bank and was disappointed.
337566,Youre doing ok
246119,My bank's banking services have been exceptional and I am extremely satisfied.
264919,
316401,Prety covenient to dear with this bank. Bank is decent overall
100621,Easy to find a branch.
288289,---Decent stuff overall---
256044,The rates for mortgages are too costly. I ' m considere switching pank dur to the consistently poor service.
249247,The bank needs to work to earn customers' trust regarding data privacy. This bank's service is really unacceptable!...
139592,Dont like the online website. The fees for using this bank are too much. Might close my account.
203202,My experience with this bank's service has been so negative that I wouldn't suggest it to anyone...
330171,
44333,mobail app appears to be secure
328650,The mobile application offered by the bank is of high quality. Everything is pretty good
175621,No comment..
220876,
365638,Bank rearly doesnt engege with the community. This banks services too limited.
265200,
386086,Fees too high for banking €€€. This is unacceptable!...
54429,The variety of financial produtcs privided by the bank is good
70866,The mobile app experience ti's disappointing
257677,not sure i trust this bank with my data; services really need to be improved at this bank;
177947,the interest rates on mortgages are too excessive * not good enough at all!!..
80817,
237378,The customer service is ot good. Thoroughly disappointed + annoyed with the service proveded.
233945,The selection of mortgage products offered by the bank is extensive. Overall this bank is ok.
151985,The motrgage rates seem to be quite fair. This bank is really committed to giving back to tge community. Overall  I would say things are gppd. ..
31953,You need to improve your online banking portal.
108758,The customer service team went above and beyond to assist me...
41132,Why am I getting all these fees?. The banks overall poor service has me contemplating switching.
260296,Well designed mobile app which is easy to use  even for people like me!!. Rates offered by the bank are quite competitive
293232,
191998,Overall the banking services have been great. I'm content with them as a customer...
228530,Credit institutions must be more involved in local affairs
187482,Its inconvenient to go to the banks locations. Im thoroughly disappointed and frustrated with the service provided.
147559,Lack of communit engagement forme the bank is disappointing. Ill be switching banks soon due to the poors overall experience
330639,Im satisfied with the service provided
252921,services are limited for customers like me. my experience with this banks service has been so negative that i wouldnt suggest it to anyone.
60126,I would highly recommend this bank for its customer service
370519,Your poor service ha me thinkings about switching bank. ..
105082,
368701,Community outreach shoulud be I top priority for the bank.
255412,- - - This banks customer service is extremaly poors - - -
53990,The bank's branches are located in good locations.
297117,The bank offers a lot of ATM locations. The bank's website is user-friendly. Everything is pretty good
75039,The Bank could do more to protect the environment  and what I have seen is simply unacceptable.
243970,Banking fees are becoming unreasonable. I think is ' p going to switch to a competitor.
31529,Service provided to your customers is consistently disappointing. The savins interest rates offered by this bank are dismal. Really poor servise from en!!
289287,Customers' data should be handled with more care; Really not happy with this bank!;
281882,Your bank should be more involved in our region; customer service is lacking; not happy; would not recommend to a friend
273270,Banks customer service is impolite
248979,Your mortgage rates are higher than other banks. Might just close my account now..
283890,My bank has been a fantastic supporter of our local schools  which is really appreciated. To summarise
356355,Services at this bank really need to be improved
33989,
377093,Your additional fees for online banking are unreasonable.
101492,
278990,---The phone app is challenging to use. Really not satisfied---
163937,---well-designed mobile app. this bank is decent enough overall.---
41258,
332251,
141806,More financial products are needed for people like me; This is unacceptable!;
237240,No comment
237102,Customer service is not good!. I regret opening an account with this bank
201159,None..
272397,The bank's mortgage rates are quite fair. Generally speaking  everything is fine
214985,
57425,The banks customer service is unpleasant...
301218,Generally speaking  Im quite content with the service
360184,I'm pretty satisfied
248764,This bank is really committed to giving something back to the community  and I am quite satisfied.
312068,
238638,Difficult to do business with this bank without enough branches | This is unacceptable!!.
379292,
378083,This bank has a strong commitment to corporate social responsibility. Bank's phone app is really great. Very happy with my bank
186958,The interest rates on mortgages are too excessive. This is unacceptable!!
95436,
150353,No comment
308106,My bank's customer service team was very friendly and accommodating. Really good over all
145770,The ATM network for this bank is very limited. You needs to take data privacy more seriously. This bank's service is really unacceptable!.
143844,Locations are incovenient. Wou need to train your staff. Not good nough at all!
86161,The bank has an impressive selection of mortgage products to choose from. To summarise  I'm reasonably pleased.
213648,No comment
318258,
255142,The bank provides attractive options for mortgage and savings rates. In general I'm happy with my bank
21319,Overall  I guess it's all pretty neat.
281513,i'm quite dissatisfied and would not recommend
216575,The charges aren't too excessive. The mobile app provided by the bank is user-friendly. Thanks for your service
314205,The Bank should give priority to data protection * Community involvement should be a priority for the Bank * I am not sure I will stay with the Bank for much longer
333399,My bank has been a fantastic supporter of our local schools  which is really appreciated. On the whole
65912,Ihe bank ' S customer service is very unsatisfactory. Thinking of closing my account.
151523,no comment...
374499,It's inconvenient to go to the bank's locations. Your bank needs to focus on providing better customer support. Need to do better in future...
212565,
314201,I have always had a great experience with the banks customer service;
369102,Difficult to do business with this bank. This bank is not up to scratch...
286724,In general  everything is fine...
280858,This bank's ATM network is good. In general I'm happy with my bank
270663,I appreciate that my bank is conscious of the environment and takes steps to protect it. In general a good option for banking.
194409,Mbile app user experiece id unsatisfactory. This bank ' s service is really unacceptable!
17596,Prefer not to comment
272245,
77225,
299165,The mobile app is reliable and efficient.
288594,Overall  this bank is satisfactory...
35949,Not happy. Would not recommend to a friend
364594,
385916,Banking feed aye too high. Would not recommend to a friend.
36274,
240270,Good community involvement; Online banking service is very extensive;
310006,Quite satisfied overall
125689,What I experienced is just not acceptable
57278,very satisfied with the quality of customer service provided by this bank ..
255521,The pank provides attractive options for mortgage and savings rates. god option for banking in Ireland
388125,
147021,Things ara pretty ok but could improve.
248390,no comment.
301450,I regret opening an account with this bank.
119020,Nothing to say
88025,I ' m tired of th bank ' s bad customer service. Really por overall. Think is ' ll switch bank soon
101055,Finding pank branches is quite difficult
312075,Fairly satisfied overall
7246,Such poor customer service. You need to train your staff. This bank's performance is unacceptable
86143,Bank needs to be more involved in community events. This is not good enough
45793,This bank is committed to giving back to the community. Overall  this bank is satisfactory
310507,Pretty gppd.
164304,This bank offers great services that cater to my needs
306651,
212137,No comment
237145,The bank ' a brounches are heard to find. Thoroughly disappointed + annoyed with the service provided. ..
278941,
10407,(no comment)...
193333,To summarise  I'm reasonably pleased
384128,The customer service team went above and beyond to assist me. Generally speaking  things are pretty good but could improve.
232755,The services tkat this bank offerts are top - notch. Everything is pretty good. ..
236496,No comment
278958,Really not satisfied
90094,Monthly fees charged by this bank are reasonable. One of the better banks out there
106761,Mobile app is really poor. The bank's overall poor service has me contemplating switching.
366645,
369040,No comment
102957,Why are your fees so high?. Really poor service overall  considering switching banks
384183,Not enough branches!
291295,Lost of ATMs for this bank. ..
302581,nothing to add
292548,Online banking service is very extensive. Generally speaking  everything is fine
131630,
259374,No comment
97451,The mortgage rates are quite reasonable at this bank...
364525,Community involvement should be a priority for the bank. Seriously considerin switching to a rival bank...
6332,You need to train yout staff
164403,Bank ' s mobile apples offered by the bank ys secure and easy to use. Reasonable fees. Overall  the banking services have been great. I ' m content wint them as a customer
18203,The level of customer service provided by this bank is top-notch..
239015,The bank's mobile app is really easy to use. Decent stuff overall
34063,Glad the bank has some good savings rates available | I ' m satisfied wath my pank
150984,your bank needs to show more support for local causes  really poor service from you!!
76694,Decent overall service  but there's still room for betterment.
338740,in general  im very satisfied with my bank
193815,im frustrated with your excessive banking fees....
143071,
37100,The bank provides an extensive ATM network. You're doing ok.
194990,---no---
24309,The mortgage rates available from this bank are quite competitive.
29730,The charges are quite fair for the services provided by this bank. The bank offers excellent services tailored to people like me. Bank is decent overall
312782,this bank is really committed to giving back to ther commmunity. i ' m pretty satisfied
273033,The interest rates on mortgages are too steep. I'm not happy with the service I received and wouldn't suggest it to anyone else.
219593,F ' d like ou see you contribute more to our community. I' ' m seriously considering taking my business elsewhere.
282133,Customers' data should be handled with more care; Really poor overall; Think i'll switch bank soon
104849,It's time for your bank to make meaningful changes and contribute to a greener future
263193,These fees for banking are too costly. I wish i hadn't opened an account with this bank.
378846,Good secure mobile phone app provided by this bank. Overall youre doing ok
27721,Savings rates are so low. Must try harder.
55416,Bad customer service. Im seriously considering taking my business elsewhere
278851,I'm thrilled with the overall banking services that I have received
215739,We have no local ATMs!.
148103,---Not enough branches!!. Your poor service is making me switch bank.---
281942,Its nice to see that my bank is involved in supporting local charities. Overall this bank is ok
48086,Your bank's services are limited in scope. I wish i hadn't opened an account with this bank.
138418,Reasonably happy overall
352088,please stop raising the mortgage interest rates. the bank needs to make data privacy a top priority. i wish i hadn't opened an account with this bank.
160316,banking fees are too high €€  your branches are difficult to find now youve closed so many
287533,nothing to say
340231,Rates offered by the bank are quete competitive
331907,The financial products offerd Bye! the bank are diverse and beneficial.
27786,Overall you ' re doig a decent job
349162,The ATM network of this bank is excellent.
251516,
314358,This is unacceptable and needs to be addressed
58953,
132435,Glad your banks takes our privacy seriously.
186553,
334587,[None]
68613,Good set of financial products provided. Everything is pretty good.
178854,The bank's locations are not convenient. The quality of customer service from your bank has been lacking
263452,
296409,
38262,The bank's customer service is very unsatisfactory. You need to treat your customers better!. I regret opening an account with this bank.
6658,No comment
193968,The mortgage rates available at this bank are puite competitive. O te whole  I ' m reasonably pleased with my bank. ...
17971,Your bank's services are limited  I've had enough of the bank's poor customer service
111024,
224867,The bank's locations are not convenient...
264647,Very few branches for this bank. Your poor service is making me switch bank....
387325,Bank has very few services that meet my requirements. The banks customer service is frustrating. Thoroughly disappointed + annoyed with the service provided.
294418,
198167,No comment
300352,The mobil app is well - built and secure. I ' p quite satisfied overall. ..
388588,Don ' t like your's bank ' s online site. Really poor service overall  considering switching plank
178728,"""Banks """"savings rates are far too low."""
124583,Happy enough with my bank....
150751,The banks customer service is exceptional; On the whole  youre doing fine;
188575,It's important to me that my bank is committed to making a positive impact in the community. It's very good  and I would definitely recommend it to a friend..
102351,The level of customer service provided by this bank is top-notch. Bank branches are quite accessible....
300482,Nothing to comment here
264527,This pank needs more branches! !. Might close my acconunt.
365081,Bank should increase its efforts to support local charities and organisations. Bank's mortgage offerings are very limited
2011,
303691,The customer service is not helpful. Really not happy with you!...
213660,---In general  this bank is acceptable---
309097,Prefer not to comment
254349,Your app experience is disappointing. Im seriously considering taking my business elsewhere
310906,---Mortage rates are too high. Not good enough at all!---
87192,The rates for mortgages arre too costly. Would not recommend t0 a friend.
364932,Very very bad costomer service
327407,the savings rates offered by this bank are quite competitive.
222940,Please reduce your monthly charges. Really poor service from you!.
351028,
174721,Mobile app is really good. Overall  I'm reasonably satisfied.
76254,I'm quite content with my bank
299421,Seriously considerin switching to a rival bank.
40965,The bank has a large number of branches. Overall  this bank is satisfactory....
358882,bank does good charity work in our area. the banks mortgage rates are quite fair. im pretty satisfied....
63026,Need more branches!; I'm considering switching banks due to the consistently poor service;
311134,Passable overall.
99472,Fees are crazy $ $ $ $. Banck ' a branches are in awkward locations. Need to do better in furure.
208531,The mortgage rates offered by this bank are quite competitive. Im quite satisfied overall.
90270,Online banking is really bad  you guys need to do better.
32879,Data privacy is taken seriously. Reasonably good option for banking.
51353,Monthly fees charged by this bank are reasonable. Customer service is one of the strongest aspects of this bank. I'm content enough with my bank
301459,
315121,
385767,Looking at other banks now
232355,your savings interest rates are lower than other banks
192514,Ok charges. Happy enough with my bank
183081,Expansion of financial product range has necessary. The level of customer service provided by your bant is subpar. What I experiencied is just not acceptable.
145630,
357392,i'm satisfied enough with my bank
141953,Dealing with this bank is extremely inconvenient. Ive being thoroughly disappointed with the leveal of service provided by thease bank
285702,Nothing to add
106273,Bank should provide more choices for customers like me.
326361,This bank provides a variety of financial products that are useful. On the whole  you're doing fine...
84912,Services are limited for customers like me. Might close my account
314058,Bank savings rates are very low. Im really disappointed with the customer service. Service provided by your bank is not good enough
219978,
314948,can you please lawyer your monthly fees? . really poor service from yiy!
112273,No comment
122072,Savings rates are competitive. Reasonably good option for banking.
259461,The feed charged by tjis bank are reasonable. Overall  I ' m happy enough.
126532,
358136,No comment...
177663,Can ' t afford too. keep paying these higt fees.
51306,I want to know more about what you do with my data. Ive been thoroughly disappointed with the level of service provided by this bank.
254507,I appreciate the bank ' s comittement o online banking security. Overall I ' m fairly happy with the servvice..
122146,
1409,Very very bad customer service. Transparency is needed regarding how you use my data. The banks overall poor performance has made me decide to switch soon...
363257,The customer service experience is disappointing  just not acceptable....
363241,The bank's savings interest rates are extremely low | Lack of banking services for my needs | Might just close my account now.
135884,Please stop raising the mortgage interest rates
211585,The service provided by this bank is very disappointing...
48243,Good range of mortgage products. Overall  it's a reasonably good option for banking
65098,I think the bank could do more to support the community. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere.
279723,The banks mortgage rates are unreasonably high. Services really need to be improved at this bank
224282,I think the bank could do more to support the community. Really poor service from you!.
879,Your mortgage rates are higher than other banks. I think i'm going to switch to a competitor....
13024,The bank provides an exceptional range of financial services; Generally speaking  things are pretty good but could improve;
54739,Tray more for your customers like me.
17358,My experience with this bank's service has been so negative that I wouldn't suggest it to anyone
377943,I am satisfied enough with my bank
302422,Good secure mobile app. I guess everything is pretty decent overall
134001,Customer service representative I spoke to was vwry attentive. Tis bank is decent enough overall. ..
330352,On the whole -  youre doing fine
270929,
45239,No comment
36328,
75605,There is a need for significant improvement in your banking services.
299057,---Your mortgage rates are exorbitant!!---
80836,Thte banks OLINE banking portal is top - notch. Happy enough with my bank
285946,
201413,
71672,I'd like to see you contribute more to our community. I've been thoroughly disappointed with the level of service provided by this bank.
174597,The banking fees are quite reasonable  all things considered.
275367,I expected a higher level of service from these bank and have been letted down. ..
258092,The mortgage rates offered by this bank are quite competitive..
104577,Not enough local branches for this bank. Really poor overall. Think i'll switch bank soon
19649,I dont mind the fees and charges with this bank. I have nothing but good things to say about my bank.
32119,You need to prioritise data privacy for your customers.
47121,Need to do better in future
180375,Ypur bank should prioritize environmental conserns. Stop raising mortgage interest rates! !.
13453,The bank ' s online banking s inadequate; Hou need to treat us customers better
9489,non
51308,
208316,Nothing to comment...
